,chr,start,end,Input_count,MeCP2_count,corresponding_loci,MeCP2_signal,loci_name
1287,chr4,31000001,35000000,1954427.0,4808939.0,chr4_33749959_33759979,1.2989729267749053,chr4_31000001_35000000
1288,chr4,31000001,35000000,1954427.0,4808939.0,chr4_33936798_33947537,1.2989729267749053,chr4_31000001_35000000
1289,chr4,34000001,38000000,1793888.0,1864989.0,chr4_36242166_36259965,0.056077301734401605,chr4_34000001_38000000
1290,chr4,36000001,40000000,1707340.0,1002856.0,chr4_38741091_38759539,-0.7676359211558298,chr4_36000001_40000000
1291,chr4,37000001,41000000,1722835.0,2368185.0,chr4_39197303_39212278,0.4589972492662486,chr4_37000001_41000000
1292,chr4,38000001,42000000,1694898.0,4418066.0,chr4_40498285_40508997,1.3822165170868823,chr4_38000001_42000000
1293,chr4,38000001,42000000,1694898.0,4418066.0,chr4_40762979_40832153,1.3822165170868823,chr4_38000001_42000000
1294,chr4,39000001,43000000,1379247.0,4581267.0,chr4_41189272_41197839,1.7318658042884032,chr4_39000001_43000000
1295,chr4,39000001,43000000,1379247.0,4581267.0,chr4_41250363_41259904,1.7318658042884032,chr4_39000001_43000000
1296,chr4,41000001,45000000,1454856.0,8697063.0,chr4_43236903_43245270,2.5796519209103574,chr4_41000001_45000000
1297,chr4,41000001,45000000,1454856.0,8697063.0,chr4_43559031_43567780,2.5796519209103574,chr4_41000001_45000000
1298,chr4,41000001,45000000,1454856.0,8697063.0,chr4_43745729_43759948,2.5796519209103574,chr4_41000001_45000000
1299,chr4,44000001,48000000,2019598.0,13033473.0,chr4_46250010_46259963,2.6900815078912985,chr4_44000001_48000000
1300,chr4,45000001,49000000,2010237.0,11241644.0,chr4_47596743_47604832,2.483415528224278,chr4_45000001_49000000
1301,chr4,46000001,50000000,1975931.0,8185510.0,chr4_48751349_48759978,2.050539738397464,chr4_46000001_50000000
1302,chr4,47000001,51000000,1908396.0,4292197.0,chr4_49770142_49780355,1.1693557257882596,chr4_47000001_51000000
1303,chr4,49000001,53000000,1789773.0,1428325.0,chr4_51240913_51256821,-0.3254523331210701,chr4_49000001_53000000
1304,chr4,51000001,55000000,1922582.0,2632054.0,chr4_53750449_53759991,0.4531439562840017,chr4_51000001_55000000
1305,chr4,54000001,58000000,2004907.0,5158866.0,chr4_56251843_56259955,1.3635186563016137,chr4_54000001_58000000
1306,chr4,54000001,58000000,2004907.0,5158866.0,chr4_56837699_56848213,1.3635186563016137,chr4_54000001_58000000
1307,chr4,55000001,59000000,2033848.0,5600659.0,chr4_57010066_57018860,1.4613847283249966,chr4_55000001_59000000
1308,chr4,55000001,59000000,2033848.0,5600659.0,chr4_57438977_57452167,1.4613847283249966,chr4_55000001_59000000
1309,chr4,56000001,60000000,2059148.0,5796050.0,chr4_58522688_58533921,1.4930225139322575,chr4_56000001_60000000
1310,chr4,56000001,60000000,2059148.0,5796050.0,chr4_58743627_58754805,1.4930225139322575,chr4_56000001_60000000
1311,chr4,60000001,64000000,1030625.0,5821573.0,chr4_62333299_62344868,2.497889531065167,chr4_60000001_64000000
1312,chr4,61000001,65000000,1537853.0,6138931.0,chr4_63751733_63759996,1.997069848580289,chr4_61000001_65000000
1313,chr4,63000001,67000000,2101794.0,4257252.0,chr4_65748122_65759949,1.0183012147460488,chr4_63000001_67000000
1314,chr4,64000001,68000000,1980361.0,1227987.0,chr4_66250912_66259799,-0.689468155355036,chr4_64000001_68000000
1315,chr4,64000001,68000000,1980361.0,1227987.0,chr4_66392894_66402457,-0.689468155355036,chr4_64000001_68000000
1316,chr4,66000001,70000000,1868473.0,966594.0,chr4_68750659_68759822,-0.9508777719155727,chr4_66000001_70000000
1317,chr4,68000001,72000000,1793981.0,1355911.0,chr4_70490626_70505924,-0.4039021255919205,chr4_68000001_72000000
1318,chr4,69000001,73000000,1723464.0,1388338.0,chr4_71244355_71259819,-0.31195231951158015,chr4_69000001_73000000
1319,chr4,71000001,75000000,1492608.0,1010998.0,chr4_73741322_73759754,-0.562055180494199,chr4_71000001_75000000
1320,chr4,74000001,78000000,1775183.0,924545.0,chr4_76249628_76259984,-0.9411523106214575,chr4_74000001_78000000
1321,chr4,76000001,80000000,1716041.0,820089.0,chr4_78740261_78759931,-1.0652316308722565,chr4_76000001_80000000
1322,chr4,79000001,83000000,1870851.0,1957447.0,chr4_81248746_81257361,0.06527858277618366,chr4_79000001_83000000
1323,chr4,81000001,85000000,2054898.0,3905115.0,chr4_83740000_83756052,0.9262982503706072,chr4_81000001_85000000
1324,chr4,84000001,88000000,2117132.0,3613801.0,chr4_86185491_86196222,0.7714058419545025,chr4_84000001_88000000
1325,chr4,84000001,88000000,2117132.0,3613801.0,chr4_86246290_86255579,0.7714058419545025,chr4_84000001_88000000
1326,chr4,85000001,89000000,2032055.0,3015684.0,chr4_87033800_87042576,0.5695458120780126,chr4_85000001_89000000
1327,chr4,86000001,90000000,1944773.0,2988829.0,chr4_88207413_88218243,0.6199785892531445,chr4_86000001_90000000
1328,chr4,86000001,90000000,1944773.0,2988829.0,chr4_88740371_88757758,0.6199785892531445,chr4_86000001_90000000
1329,chr4,89000001,93000000,1603232.0,1323702.0,chr4_91251214_91259952,-0.2764048394187511,chr4_89000001_93000000
1330,chr4,91000001,95000000,1733758.0,1219271.0,chr4_93740995_93759939,-0.5078837188149437,chr4_91000001_95000000
1331,chr4,94000001,98000000,2093841.0,2163853.0,chr4_96241089_96256279,0.04745060141094285,chr4_94000001_98000000
1332,chr4,96000001,100000000,2021553.0,3740375.0,chr4_98101207_98109864,0.8877188901969907,chr4_96000001_100000000
1333,chr4,96000001,100000000,2021553.0,3740375.0,chr4_98585116_98597298,0.8877188901969907,chr4_96000001_100000000
1334,chr4,96000001,100000000,2021553.0,3740375.0,chr4_98748151_98759982,0.8877188901969907,chr4_96000001_100000000
1335,chr4,97000001,101000000,2091116.0,4700886.0,chr4_99364847_99373304,1.16865960008289,chr4_97000001_101000000
1336,chr4,98000001,102000000,1995741.0,5447606.0,chr4_100963603_101000110,1.4486978585883883,chr4_98000001_102000000
1337,chr4,99000001,103000000,2046919.0,4802262.0,chr4_101250146_101259997,1.230260102086705,chr4_99000001_103000000
1338,chr4,101000001,105000000,2163699.0,4534646.0,chr4_103752496_103759998,1.067490115657349,chr4_101000001_105000000
1339,chr4,103000001,107000000,2144950.0,7047249.0,chr4_105017632_105032399,1.7161161715459747,chr4_103000001_107000000
1340,chr4,103000001,107000000,2144950.0,7047249.0,chr4_105925602_105936449,1.7161161715459747,chr4_103000001_107000000
1341,chr4,104000001,108000000,2072645.0,10666142.0,chr4_106248444_106260001,2.3634935003366295,chr4_104000001_108000000
1342,chr4,106000001,110000000,1957211.0,10705243.0,chr4_108744587_108759980,2.451446342742804,chr4_106000001_110000000
1343,chr4,109000001,113000000,1546564.0,2304797.0,chr4_111251600_111259954,0.575573151400777,chr4_109000001_113000000
1344,chr4,111000001,115000000,1050543.0,2662874.0,chr4_113740844_113759715,1.3418489512552656,chr4_111000001_115000000
1345,chr4,112000001,116000000,876028.0,3475750.0,chr4_114630953_114640975,1.9882754295277332,chr4_112000001_116000000
1346,chr4,113000001,117000000,1312339.0,4697373.0,chr4_115074963_115084644,1.8397137155774126,chr4_113000001_117000000
1347,chr4,113000001,117000000,1312339.0,4697373.0,chr4_115876064_115884179,1.8397137155774126,chr4_113000001_117000000
1348,chr4,114000001,118000000,1736098.0,8415358.0,chr4_116248549_116259704,2.2771762589914193,chr4_114000001_118000000
1349,chr4,114000001,118000000,1736098.0,8415358.0,chr4_116649637_116662699,2.2771762589914193,chr4_114000001_118000000
1350,chr4,115000001,119000000,1727067.0,9922914.0,chr4_117652332_117661267,2.522439798048305,chr4_115000001_119000000
1351,chr4,116000001,120000000,1898400.0,11383566.0,chr4_118749020_118759673,2.58409665432397,chr4_116000001_120000000
1352,chr4,121000001,125000000,1437353.0,6792372.0,chr4_123230075_123238963,2.2405010563295753,chr4_121000001_125000000
1353,chr4,121000001,125000000,1437353.0,6792372.0,chr4_123747920_123759525,2.2405010563295753,chr4_121000001_125000000
1354,chr4,122000001,126000000,1633477.0,11520761.0,chr4_124009825_124022181,2.8182179703475256,chr4_122000001_126000000
1355,chr4,122000001,126000000,1633477.0,11520761.0,chr4_124842823_124854330,2.8182179703475256,chr4_122000001_126000000
1356,chr4,122000001,126000000,1633477.0,11520761.0,chr4_124982699_124990238,2.8182179703475256,chr4_122000001_126000000
1357,chr4,124000001,128000000,1930411.0,14691337.0,chr4_126224303_126246377,2.9279857491259556,chr4_124000001_128000000
1358,chr4,124000001,128000000,1930411.0,14691337.0,chr4_126252763_126259950,2.9279857491259556,chr4_124000001_128000000
1359,chr4,125000001,129000000,1941077.0,15314172.0,chr4_127015679_127031580,2.9799381119014283,chr4_125000001_129000000
1360,chr4,125000001,129000000,1941077.0,15314172.0,chr4_127529906_127538761,2.9799381119014283,chr4_125000001_129000000
1361,chr4,125000001,129000000,1941077.0,15314172.0,chr4_127692153_127702002,2.9799381119014283,chr4_125000001_129000000
1362,chr4,125000001,129000000,1941077.0,15314172.0,chr4_127841138_127850283,2.9799381119014283,chr4_125000001_129000000
1363,chr4,126000001,130000000,1891720.0,13253452.0,chr4_128752092_128759980,2.8085977022878965,chr4_126000001_130000000
1364,chr4,127000001,131000000,1775430.0,14623910.0,chr4_129507798_129517973,3.042088711394072,chr4_127000001_131000000
1365,chr4,128000001,132000000,1738440.0,16239480.0,chr4_130271644_130282048,3.223640256823913,chr4_128000001_132000000
1366,chr4,128000001,132000000,1738440.0,16239480.0,chr4_130530028_130558919,3.223640256823913,chr4_128000001_132000000
1367,chr4,129000001,133000000,1746884.0,14242735.0,chr4_131252260_131259990,3.0273704944569837,chr4_129000001_133000000
1368,chr4,129000001,133000000,1746884.0,14242735.0,chr4_131791450_131800142,3.0273704944569837,chr4_129000001_133000000
1369,chr4,129000001,133000000,1746884.0,14242735.0,chr4_131834343_131842219,3.0273704944569837,chr4_129000001_133000000
1370,chr4,130000001,134000000,1717859.0,14895972.0,chr4_132805998_132820811,3.1162387345668274,chr4_130000001_134000000
1371,chr4,131000001,135000000,1765732.0,15492537.0,chr4_133752743_133759986,3.1332351190736234,chr4_131000001_135000000
1372,chr4,133000001,137000000,1696837.0,18026039.0,chr4_135838628_135850847,3.4091625273320547,chr4_133000001_137000000
1373,chr4,134000001,138000000,1748088.0,19850632.0,chr4_136250666_136259995,3.5053352222235095,chr4_134000001_138000000
1374,chr4,135000001,139000000,1796366.0,19717735.0,chr4_137299218_137308066,3.45634061054726,chr4_135000001_139000000
1375,chr4,136000001,140000000,1822301.0,20735432.0,chr4_138752295_138759966,3.5082649223043294,chr4_136000001_140000000
1376,chr4,139000001,143000000,1760358.0,21791515.0,chr4_141250889_141259976,3.629825738246633,chr4_139000001_143000000
1377,chr4,141000001,145000000,1403328.0,10325150.0,chr4_143740370_143759964,2.8792385859962515,chr4_141000001_145000000
1378,chr4,146000001,150000000,1514030.0,11077255.0,chr4_148749291_148759870,2.8711347212827536,chr4_146000001_150000000
1379,chr4,146000001,150000000,1514030.0,11077255.0,chr4_148887083_148895821,2.8711347212827536,chr4_146000001_150000000
1380,chr4,149000001,153000000,1822809.0,19804685.0,chr4_151252192_151259987,3.441606450871732,chr4_149000001_153000000
1381,chr4,151000001,155000000,1779265.0,24699887.0,chr4_153750623_153759997,3.7951511379147793,chr4_151000001_155000000
1382,chr4,153000001,156508115,1427965.0,17723169.0,chr4_155775526_155786243,3.633604064884868,chr4_153000001_156508115
1383,chr4,154000001,156508115,970697.0,12459496.0,chr4_156248300_156256009,3.6820808675340517,chr4_154000001_156508115
1384,chr5,1000001,5000000,799009.0,1575261.0,chr5_3745980_3759970,0.9793072251769938,chr5_1000001_5000000
1385,chr5,2000001,6000000,1263199.0,2215682.0,chr5_4045558_4060101,0.8106689029737962,chr5_2000001_6000000
1386,chr5,2000001,6000000,1263199.0,2215682.0,chr5_4984462_4996800,0.8106689029737962,chr5_2000001_6000000
1387,chr5,3000001,7000000,1626561.0,2475406.0,chr5_5266903_5275975,0.6058402380886501,chr5_3000001_7000000
1388,chr5,4000001,8000000,1689106.0,1968457.0,chr5_6241707_6257332,0.22080533042107273,chr5_4000001_8000000
1389,chr5,6000001,10000000,1667476.0,1676548.0,chr5_8740094_8754886,0.007827791618633218,chr5_6000001_10000000
1390,chr5,11000001,15000000,1359122.0,962097.0,chr5_13740223_13759970,-0.49842070272943023,chr5_11000001_15000000
1391,chr5,13000001,17000000,1496315.0,1103795.0,chr5_15984917_15996301,-0.43894166377765215,chr5_13000001_17000000
1392,chr5,14000001,18000000,1490921.0,1221210.0,chr5_16246874_16259622,-0.2878925066558159,chr5_14000001_18000000
1393,chr5,16000001,20000000,1793851.0,1512438.0,chr5_18742096_18760001,-0.24618406018164463,chr5_16000001_20000000
1394,chr5,17000001,21000000,1826504.0,2026012.0,chr5_19923190_19934226,0.14955780602693047,chr5_17000001_21000000
1395,chr5,19000001,23000000,1912996.0,3372953.0,chr5_21250431_21259904,0.8181783583708147,chr5_19000001_23000000
1396,chr5,19000001,23000000,1912996.0,3372953.0,chr5_21495887_21505028,0.8181783583708147,chr5_19000001_23000000
1397,chr5,21000001,25000000,1769201.0,6866582.0,chr5_23750021_23759986,1.956494180095627,chr5_21000001_25000000
1398,chr5,22000001,26000000,1713312.0,7369268.0,chr5_24788302_24812934,2.104733426393612,chr5_22000001_26000000
1399,chr5,23000001,27000000,1657936.0,7744348.0,chr5_25608686_25620851,2.2237554663233694,chr5_23000001_27000000
1400,chr5,24000001,28000000,1706340.0,8281600.0,chr5_26240014_26258305,2.279004380217524,chr5_24000001_28000000
1401,chr5,25000001,29000000,1742623.0,6482105.0,chr5_27077192_27089492,1.8952019004599405,chr5_25000001_29000000
1402,chr5,26000001,30000000,1786656.0,5586777.0,chr5_28748555_28760001,1.6447543484569227,chr5_26000001_30000000
1403,chr5,28000001,32000000,1829429.0,8288102.0,chr5_30381275_30433071,2.179648332211728,chr5_28000001_32000000
1404,chr5,28000001,32000000,1829429.0,8288102.0,chr5_30458127_30465816,2.179648332211728,chr5_28000001_32000000
1405,chr5,29000001,33000000,1843078.0,8056461.0,chr5_31103711_31112761,2.128029110532778,chr5_29000001_33000000
1406,chr5,29000001,33000000,1843078.0,8056461.0,chr5_31252120_31259990,2.128029110532778,chr5_29000001_33000000
1407,chr5,31000001,35000000,1941527.0,9481872.0,chr5_33224445_33233607,2.2879801472753702,chr5_31000001_35000000
1408,chr5,31000001,35000000,1941527.0,9481872.0,chr5_33748072_33759457,2.2879801472753702,chr5_31000001_35000000
1409,chr5,34000001,38000000,1939048.0,17975469.0,chr5_36252412_36259970,3.212608990603582,chr5_34000001_38000000
1410,chr5,36000001,40000000,2001595.0,11639336.0,chr5_38375150_38384173,2.5397867619611616,chr5_36000001_40000000
1411,chr5,36000001,40000000,2001595.0,11639336.0,chr5_38538742_38546698,2.5397867619611616,chr5_36000001_40000000
1412,chr5,36000001,40000000,2001595.0,11639336.0,chr5_38751114_38759967,2.5397867619611616,chr5_36000001_40000000
1413,chr5,36000001,40000000,2001595.0,11639336.0,chr5_38879576_38890365,2.5397867619611616,chr5_36000001_40000000
1414,chr5,37000001,41000000,1965853.0,6699016.0,chr5_39138360_39147537,1.7687937518961072,chr5_37000001_41000000
1415,chr5,39000001,43000000,1915998.0,1352945.0,chr5_41250301_41259986,-0.5019928631460386,chr5_39000001_43000000
1416,chr5,41000001,45000000,2017606.0,2438685.0,chr5_43332965_43356567,0.2734589490705457,chr5_41000001_45000000
1417,chr5,41000001,45000000,2017606.0,2438685.0,chr5_43750364_43759989,0.2734589490705457,chr5_41000001_45000000
1418,chr5,42000001,46000000,2026589.0,2508361.0,chr5_44230122_44240319,0.3076914594485093,chr5_42000001_46000000
1419,chr5,42000001,46000000,2026589.0,2508361.0,chr5_44692530_44701463,0.3076914594485093,chr5_42000001_46000000
1420,chr5,42000001,46000000,2026589.0,2508361.0,chr5_44882804_44896415,0.3076914594485093,chr5_42000001_46000000
1421,chr5,44000001,48000000,2031877.0,1897449.0,chr5_46242344_46259997,-0.09875196185128439,chr5_44000001_48000000
1422,chr5,46000001,50000000,2057458.0,1041963.0,chr5_48746940_48759965,-0.9815589318633651,chr5_46000001_50000000
1423,chr5,48000001,52000000,2117714.0,1334183.0,chr5_50006337_50016303,-0.6665512007766287,chr5_48000001_52000000
1424,chr5,49000001,53000000,2082816.0,3008929.0,chr5_51245084_51259863,0.5307146700786347,chr5_49000001_53000000
1425,chr5,50000001,54000000,2077031.0,4514884.0,chr5_52805632_52814777,1.1201661725271983,chr5_50000001_54000000
1426,chr5,51000001,55000000,2085821.0,4635118.0,chr5_53741537_53759896,1.1519907125398614,chr5_51000001_55000000
1427,chr5,54000001,58000000,1721477.0,1072229.0,chr5_56240021_56259988,-0.6830338452001397,chr5_54000001_58000000
1428,chr5,56000001,60000000,1664346.0,875026.0,chr5_58074618_58088263,-0.9275575956858195,chr5_56000001_60000000
1429,chr5,56000001,60000000,1664346.0,875026.0,chr5_58747063_58759924,-0.9275575956858195,chr5_56000001_60000000
1430,chr5,59000001,63000000,1612247.0,928769.0,chr5_61240723_61259229,-0.7956810604965465,chr5_59000001_63000000
1431,chr5,60000001,64000000,1687305.0,1390205.0,chr5_62663838_62675152,-0.2794231422724496,chr5_60000001_64000000
1432,chr5,61000001,65000000,1783999.0,2964204.0,chr5_63747993_63759953,0.7325299324548311,chr5_61000001_65000000
1433,chr5,61000001,65000000,1783999.0,2964204.0,chr5_63865826_63875152,0.7325299324548311,chr5_61000001_65000000
1434,chr5,62000001,66000000,1949083.0,4390561.0,chr5_64786838_64801434,1.1716097627911661,chr5_62000001_66000000
1435,chr5,64000001,68000000,2061095.0,6855793.0,chr5_66076693_66085150,1.7339125470605048,chr5_64000001_68000000
1436,chr5,64000001,68000000,2061095.0,6855793.0,chr5_66246532_66259975,1.7339125470605048,chr5_64000001_68000000
1437,chr5,65000001,69000000,2018764.0,5293294.0,chr5_67369710_67383387,1.3906935214895892,chr5_65000001_69000000
1438,chr5,66000001,70000000,1948585.0,3950328.0,chr5_68746037_68759941,1.0195455815375745,chr5_66000001_70000000
1439,chr5,69000001,73000000,1864320.0,1916244.0,chr5_71240023_71253824,0.039631762928697696,chr5_69000001_73000000
1440,chr5,69000001,73000000,1864320.0,1916244.0,chr5_71628747_71640734,0.039631762928697696,chr5_69000001_73000000
1441,chr5,70000001,74000000,1906903.0,3595225.0,chr5_72855627_72864350,0.914850602922887,chr5_70000001_74000000
1442,chr5,71000001,75000000,2048661.0,5514997.0,chr5_73752015_73759940,1.4286788253609772,chr5_71000001_75000000
1443,chr5,72000001,76000000,2096829.0,7196527.0,chr5_74629992_74639302,1.7790916267029087,chr5_72000001_76000000
1444,chr5,73000001,77000000,2109535.0,7650518.0,chr5_75148218_75156463,1.8586324088768955,chr5_73000001_77000000
