,name,id,chr,chr_order,library,dtype,loci_name,start,end,hyb,delta,region_id
1295,4:41250363-41259904,233,4,33,CTP11,combo,chr4_41250363_41259904,41250363,41259904,33,38200194,1296
1296,4:43236903-43245270,231,4,34,CTP13,combo,chr4_43236903_43245270,43236903,43245270,34,40186734,1297
1297,4:43559031-43567780,232,4,35,CTP13,combo,chr4_43559031_43567780,43559031,43567780,35,40508862,1298
1298,4:43745729-43759948,234,4,36,CTP11,combo,chr4_43745729_43759948,43745729,43759948,36,40695560,1299
1299,4:46250010-46259963,235,4,37,CTP11,combo,chr4_46250010_46259963,46250010,46259963,37,43199841,1300
1300,4:47596743-47604832,233,4,38,CTP13,combo,chr4_47596743_47604832,47596743,47604832,38,44546574,1301
1301,4:48751349-48759978,236,4,39,CTP11,combo,chr4_48751349_48759978,48751349,48759978,39,45701180,1302
1302,4:49770142-49780355,234,4,40,CTP13,combo,chr4_49770142_49780355,49770142,49780355,40,46719973,1303
1303,4:51240913-51256821,237,4,41,CTP11,combo,chr4_51240913_51256821,51240913,51256821,41,48190744,1304
1304,4:53750449-53759991,238,4,42,CTP11,combo,chr4_53750449_53759991,53750449,53759991,42,50700280,1305
1305,4:56251843-56259955,239,4,43,CTP11,combo,chr4_56251843_56259955,56251843,56259955,43,53201674,1306
1306,4:56837699-56848213,235,4,44,CTP13,combo,chr4_56837699_56848213,56837699,56848213,44,53787530,1307
1307,4:57010066-57018860,236,4,45,CTP13,combo,chr4_57010066_57018860,57010066,57018860,45,53959897,1308
1308,4:57438977-57452167,237,4,46,CTP13,combo,chr4_57438977_57452167,57438977,57452167,46,54388808,1309
1309,4:58522688-58533921,238,4,47,CTP13,combo,chr4_58522688_58533921,58522688,58533921,47,55472519,1310
1310,4:58743627-58754805,240,4,48,CTP11,combo,chr4_58743627_58754805,58743627,58754805,48,55693458,1311
1311,4:62333299-62344868,239,4,49,CTP13,combo,chr4_62333299_62344868,62333299,62344868,49,59283130,1312
1312,4:63751733-63759996,242,4,50,CTP11,combo,chr4_63751733_63759996,63751733,63759996,50,60701564,1313
1313,4:65748122-65759949,240,4,51,CTP13,combo,chr4_65748122_65759949,65748122,65759949,51,62697953,1314
1314,4:66250912-66259799,243,4,52,CTP11,combo,chr4_66250912_66259799,66250912,66259799,52,63200743,1315
1315,4:66392894-66402457,241,4,53,CTP13,combo,chr4_66392894_66402457,66392894,66402457,53,63342725,1316
1316,4:68750659-68759822,244,4,54,CTP11,combo,chr4_68750659_68759822,68750659,68759822,54,65700490,1317
1317,4:70490626-70505924,242,4,55,CTP13,combo,chr4_70490626_70505924,70490626,70505924,55,67440457,1318
1318,4:71244355-71259819,245,4,56,CTP11,combo,chr4_71244355_71259819,71244355,71259819,56,68194186,1319
1319,4:73741322-73759754,246,4,57,CTP11,combo,chr4_73741322_73759754,73741322,73759754,57,70691153,1320
1320,4:76249628-76259984,247,4,58,CTP11,combo,chr4_76249628_76259984,76249628,76259984,58,73199459,1321
1321,4:78740261-78759931,248,4,59,CTP11,combo,chr4_78740261_78759931,78740261,78759931,59,75690092,1322
1322,4:81248746-81257361,249,4,60,CTP11,combo,chr4_81248746_81257361,81248746,81257361,60,78198577,1323
1323,4:83740000-83756052,250,4,61,CTP11,combo,chr4_83740000_83756052,83740000,83756052,61,80689831,1324
1324,4:86185491-86196222,243,4,62,CTP13,combo,chr4_86185491_86196222,86185491,86196222,62,83135322,1325
1325,4:86246290-86255579,251,4,63,CTP11,combo,chr4_86246290_86255579,86246290,86255579,63,83196121,1326
1326,4:87033800-87042576,244,4,64,CTP13,combo,chr4_87033800_87042576,87033800,87042576,64,83983631,1327
1327,4:88207413-88218243,245,4,65,CTP13,combo,chr4_88207413_88218243,88207413,88218243,65,85157244,1328
1328,4:88740371-88757758,252,4,66,CTP11,combo,chr4_88740371_88757758,88740371,88757758,66,85690202,1329
1329,4:91251214-91259952,253,4,67,CTP11,combo,chr4_91251214_91259952,91251214,91259952,67,88201045,1330
1330,4:93740995-93759939,254,4,68,CTP11,combo,chr4_93740995_93759939,93740995,93759939,68,90690826,1331
1331,4:96241089-96256279,255,4,69,CTP11,combo,chr4_96241089_96256279,96241089,96256279,69,93190920,1332
1332,4:98101207-98109864,246,4,70,CTP13,combo,chr4_98101207_98109864,98101207,98109864,70,95051038,1333
1333,4:98585116-98597298,247,4,71,CTP13,combo,chr4_98585116_98597298,98585116,98597298,71,95534947,1334
1334,4:98748151-98759982,256,4,72,CTP11,combo,chr4_98748151_98759982,98748151,98759982,72,95697982,1335
1335,4:99364847-99373304,248,4,73,CTP13,combo,chr4_99364847_99373304,99364847,99373304,73,96314678,1336
1336,4:100963603-101000110,249,4,74,CTP13,combo,chr4_100963603_101000110,100963603,101000110,74,97913434,1337
1337,4:101250146-101259997,257,4,75,CTP11,combo,chr4_101250146_101259997,101250146,101259997,75,98199977,1338
1338,4:103752496-103759998,258,4,76,CTP11,combo,chr4_103752496_103759998,103752496,103759998,76,100702327,1339
1339,4:105017632-105032399,250,4,77,CTP13,combo,chr4_105017632_105032399,105017632,105032399,77,101967463,1340
1340,4:105925602-105936449,251,4,78,CTP13,combo,chr4_105925602_105936449,105925602,105936449,78,102875433,1341
1341,4:106248444-106260001,259,4,79,CTP11,combo,chr4_106248444_106260001,106248444,106260001,79,103198275,1342
1342,4:108744587-108759980,260,4,80,CTP11,combo,chr4_108744587_108759980,108744587,108759980,80,105694418,1343
1343,4:111251600-111259954,261,4,81,CTP11,combo,chr4_111251600_111259954,111251600,111259954,81,108201431,1344
1344,4:113740844-113759715,262,4,82,CTP11,combo,chr4_113740844_113759715,113740844,113759715,82,110690675,1345
1345,4:114630953-114640975,252,4,83,CTP13,combo,chr4_114630953_114640975,114630953,114640975,83,111580784,1346
1346,4:115074963-115084644,253,4,84,CTP13,combo,chr4_115074963_115084644,115074963,115084644,84,112024794,1347
1347,4:115876064-115884179,255,4,85,CTP13,combo,chr4_115876064_115884179,115876064,115884179,85,112825895,1348
1348,4:116248549-116259704,263,4,86,CTP11,combo,chr4_116248549_116259704,116248549,116259704,86,113198380,1349
1349,4:116649637-116662699,256,4,87,CTP13,combo,chr4_116649637_116662699,116649637,116662699,87,113599468,1350
1350,4:117652332-117661267,257,4,88,CTP13,combo,chr4_117652332_117661267,117652332,117661267,88,114602163,1351
1351,4:118749020-118759673,264,4,89,CTP11,combo,chr4_118749020_118759673,118749020,118759673,89,115698851,1352
1352,4:123230075-123238963,258,4,90,CTP13,combo,chr4_123230075_123238963,123230075,123238963,90,120179906,1353
1353,4:123747920-123759525,266,4,91,CTP11,combo,chr4_123747920_123759525,123747920,123759525,91,120697751,1354
1354,4:124009825-124022181,259,4,92,CTP13,combo,chr4_124009825_124022181,124009825,124022181,92,120959656,1355
1355,4:124842823-124854330,260,4,93,CTP13,combo,chr4_124842823_124854330,124842823,124854330,93,121792654,1356
1356,4:124976430-124996430,Rspo1,4,94,CTP12tss,unique,chr4_124976430_124996430,124976430,124996430,94,121926261,1357
1357,4:126224303-126246377,261,4,95,CTP13,combo,chr4_126224303_126246377,126224303,126246377,95,123174134,1358
1358,4:126252763-126259950,267,4,96,CTP11,combo,chr4_126252763_126259950,126252763,126259950,96,123202594,1359
1359,4:127015679-127031580,262,4,97,CTP13,combo,chr4_127015679_127031580,127015679,127031580,97,123965510,1360
1360,4:127529906-127538761,263,4,98,CTP13,combo,chr4_127529906_127538761,127529906,127538761,98,124479737,1361
1361,4:127692153-127702002,264,4,99,CTP13,combo,chr4_127692153_127702002,127692153,127702002,99,124641984,1362
1362,4:127841138-127850283,265,4,100,CTP13,combo,chr4_127841138_127850283,127841138,127850283,100,124790969,1363
1363,4:128752092-128759980,268,4,101,CTP11,combo,chr4_128752092_128759980,128752092,128759980,101,125701923,1364
1364,4:129507798-129517973,266,4,102,CTP13,combo,chr4_129507798_129517973,129507798,129517973,102,126457629,1365
1365,4:130271644-130282048,267,4,103,CTP13,combo,chr4_130271644_130282048,130271644,130282048,103,127221475,1366
1366,4:130530028-130558919,268,4,104,CTP13,combo,chr4_130530028_130558919,130530028,130558919,104,127479859,1367
1367,4:131252260-131259990,269,4,105,CTP11,combo,chr4_131252260_131259990,131252260,131259990,105,128202091,1368
1368,4:131791450-131800142,269,4,106,CTP13,combo,chr4_131791450_131800142,131791450,131800142,106,128741281,1369
1369,4:131828288-131848288,Ptpru,4,107,CTP12tss,unique,chr4_131828288_131848288,131828288,131848288,107,128778119,1370
1370,4:132805998-132820811,270,4,108,CTP13,combo,chr4_132805998_132820811,132805998,132820811,108,129755829,1371
1371,4:133752743-133759986,270,4,109,CTP11,combo,chr4_133752743_133759986,133752743,133759986,109,130702574,1372
1372,4:135838628-135850847,271,4,110,CTP13,combo,chr4_135838628_135850847,135838628,135850847,110,132788459,1373
1373,4:136250666-136259995,271,4,111,CTP11,combo,chr4_136250666_136259995,136250666,136259995,111,133200497,1374
1374,4:137299218-137308066,272,4,112,CTP13,combo,chr4_137299218_137308066,137299218,137308066,112,134249049,1375
1375,4:138752295-138759966,272,4,113,CTP11,combo,chr4_138752295_138759966,138752295,138759966,113,135702126,1376
1376,4:141250889-141259976,273,4,114,CTP11,combo,chr4_141250889_141259976,141250889,141259976,114,138200720,1377
1377,4:143740370-143759964,274,4,115,CTP11,combo,chr4_143740370_143759964,143740370,143759964,115,140690201,1378
1378,4:148749291-148759870,276,4,116,CTP11,combo,chr4_148749291_148759870,148749291,148759870,116,145699122,1379
1379,4:148887083-148895821,273,4,117,CTP13,combo,chr4_148887083_148895821,148887083,148895821,117,145836914,1380
1380,4:151252192-151259987,277,4,118,CTP11,combo,chr4_151252192_151259987,151252192,151259987,118,148202023,1381
1381,4:153750623-153759997,278,4,119,CTP11,combo,chr4_153750623_153759997,153750623,153759997,119,150700454,1382
1382,4:155775526-155786243,274,4,120,CTP13,combo,chr4_155775526_155786243,155775526,155786243,120,152725357,1383
1383,4:156248300-156256009,279,4,121,CTP11,combo,chr4_156248300_156256009,156248300,156256009,121,153198131,1384
1384,5:3745980-3759970,281,5,0,CTP11,combo,chr5_3745980_3759970,3745980,3759970,0,0,1385
1385,5:4045558-4060101,275,5,1,CTP13,combo,chr5_4045558_4060101,4045558,4060101,1,299578,1386
1386,5:4984462-4996800,277,5,2,CTP13,combo,chr5_4984462_4996800,4984462,4996800,2,1238482,1387
1387,5:5266903-5275975,278,5,3,CTP13,combo,chr5_5266903_5275975,5266903,5275975,3,1520923,1388
1388,5:6241707-6257332,282,5,4,CTP11,combo,chr5_6241707_6257332,6241707,6257332,4,2495727,1389
1389,5:8740094-8754886,283,5,5,CTP11,combo,chr5_8740094_8754886,8740094,8754886,5,4994114,1390
1390,5:13740223-13759970,285,5,6,CTP11,combo,chr5_13740223_13759970,13740223,13759970,6,9994243,1391
1391,5:15984917-15996301,279,5,7,CTP13,combo,chr5_15984917_15996301,15984917,15996301,7,12238937,1392
1392,5:16246874-16259622,286,5,8,CTP11,combo,chr5_16246874_16259622,16246874,16259622,8,12500894,1393
1393,5:18742096-18760001,287,5,9,CTP11,combo,chr5_18742096_18760001,18742096,18760001,9,14996116,1394
1394,5:19923190-19934226,280,5,10,CTP13,combo,chr5_19923190_19934226,19923190,19934226,10,16177210,1395
1395,5:21250431-21259904,288,5,11,CTP11,combo,chr5_21250431_21259904,21250431,21259904,11,17504451,1396
1396,5:21495887-21505028,281,5,12,CTP13,combo,chr5_21495887_21505028,21495887,21505028,12,17749907,1397
1397,5:23750021-23759986,289,5,13,CTP11,combo,chr5_23750021_23759986,23750021,23759986,13,20004041,1398
1398,5:24788302-24812934,282,5,14,CTP13,combo,chr5_24788302_24812934,24788302,24812934,14,21042322,1399
1399,5:25608686-25620851,283,5,15,CTP13,combo,chr5_25608686_25620851,25608686,25620851,15,21862706,1400
1400,5:26240014-26258305,290,5,16,CTP11,combo,chr5_26240014_26258305,26240014,26258305,16,22494034,1401
1401,5:27077192-27089492,284,5,17,CTP13,combo,chr5_27077192_27089492,27077192,27089492,17,23331212,1402
1402,5:28748555-28760001,291,5,18,CTP11,combo,chr5_28748555_28760001,28748555,28760001,18,25002575,1403
1403,5:30381275-30433071,285,5,19,CTP13,combo,chr5_30381275_30433071,30381275,30433071,19,26635295,1404
1404,5:30451932-30471932,Otof,5,20,CTP12tss,unique,chr5_30451932_30471932,30451932,30471932,20,26705952,1405
1405,5:31098237-31118237,Slc30a3,5,21,CTP12tss,unique,chr5_31098237_31118237,31098237,31118237,21,27352257,1406
1406,5:31252120-31259990,292,5,22,CTP11,combo,chr5_31252120_31259990,31252120,31259990,22,27506140,1407
1407,5:33224445-33233607,286,5,23,CTP13,combo,chr5_33224445_33233607,33224445,33233607,23,29478465,1408
1408,5:33748072-33759457,293,5,24,CTP11,combo,chr5_33748072_33759457,33748072,33759457,24,30002092,1409
1409,5:36252412-36259970,294,5,25,CTP11,combo,chr5_36252412_36259970,36252412,36259970,25,32506432,1410
1410,5:38375150-38384173,287,5,26,CTP13,combo,chr5_38375150_38384173,38375150,38384173,26,34629170,1411
1411,5:38538742-38546698,288,5,27,CTP13,combo,chr5_38538742_38546698,38538742,38546698,27,34792762,1412
1412,5:38751114-38759967,295,5,28,CTP11,combo,chr5_38751114_38759967,38751114,38759967,28,35005134,1413
1413,5:38879576-38890365,289,5,29,CTP13,combo,chr5_38879576_38890365,38879576,38890365,29,35133596,1414
1414,5:39138360-39147537,290,5,30,CTP13,combo,chr5_39138360_39147537,39138360,39147537,30,35392380,1415
1415,5:41250301-41259986,296,5,31,CTP11,combo,chr5_41250301_41259986,41250301,41259986,31,37504321,1416
1416,5:43332965-43356567,291,5,32,CTP13,combo,chr5_43332965_43356567,43332965,43356567,32,39586985,1417
1417,5:43750364-43759989,297,5,33,CTP11,combo,chr5_43750364_43759989,43750364,43759989,33,40004384,1418
1418,5:44230122-44240319,292,5,34,CTP13,combo,chr5_44230122_44240319,44230122,44240319,34,40484142,1419
1419,5:44692530-44701463,293,5,35,CTP13,combo,chr5_44692530_44701463,44692530,44701463,35,40946550,1420
1420,5:44882804-44896415,295,5,36,CTP13,combo,chr5_44882804_44896415,44882804,44896415,36,41136824,1421
1421,5:46242344-46259997,298,5,37,CTP11,combo,chr5_46242344_46259997,46242344,46259997,37,42496364,1422
1422,5:48746940-48759965,299,5,38,CTP11,combo,chr5_48746940_48759965,48746940,48759965,38,45000960,1423
1423,5:50006337-50016303,296,5,39,CTP13,combo,chr5_50006337_50016303,50006337,50016303,39,46260357,1424
1424,5:51245084-51259863,300,5,40,CTP11,combo,chr5_51245084_51259863,51245084,51259863,40,47499104,1425
1425,5:52805632-52814777,297,5,41,CTP13,combo,chr5_52805632_52814777,52805632,52814777,41,49059652,1426
1426,5:53741537-53759896,301,5,42,CTP11,combo,chr5_53741537_53759896,53741537,53759896,42,49995557,1427
1427,5:56240021-56259988,302,5,43,CTP11,combo,chr5_56240021_56259988,56240021,56259988,43,52494041,1428
1428,5:58074618-58088263,298,5,44,CTP13,combo,chr5_58074618_58088263,58074618,58088263,44,54328638,1429
1429,5:58747063-58759924,303,5,45,CTP11,combo,chr5_58747063_58759924,58747063,58759924,45,55001083,1430
1430,5:61240723-61259229,304,5,46,CTP11,combo,chr5_61240723_61259229,61240723,61259229,46,57494743,1431
1431,5:62663838-62675152,299,5,47,CTP13,combo,chr5_62663838_62675152,62663838,62675152,47,58917858,1432
1432,5:63747993-63759953,305,5,48,CTP11,combo,chr5_63747993_63759953,63747993,63759953,48,60002013,1433
1433,5:63865826-63875152,300,5,49,CTP13,combo,chr5_63865826_63875152,63865826,63875152,49,60119846,1434
1434,5:64786838-64801434,301,5,50,CTP13,combo,chr5_64786838_64801434,64786838,64801434,50,61040858,1435
1435,5:66076693-66085150,302,5,51,CTP13,combo,chr5_66076693_66085150,66076693,66085150,51,62330713,1436
1436,5:66246532-66259975,306,5,52,CTP11,combo,chr5_66246532_66259975,66246532,66259975,52,62500552,1437
1437,5:67369710-67383387,303,5,53,CTP13,combo,chr5_67369710_67383387,67369710,67383387,53,63623730,1438
1438,5:68746037-68759941,307,5,54,CTP11,combo,chr5_68746037_68759941,68746037,68759941,54,65000057,1439
1439,5:71240023-71253824,308,5,55,CTP11,combo,chr5_71240023_71253824,71240023,71253824,55,67494043,1440
1440,5:71628747-71640734,304,5,56,CTP13,combo,chr5_71628747_71640734,71628747,71640734,56,67882767,1441
1441,5:72855627-72864350,305,5,57,CTP13,combo,chr5_72855627_72864350,72855627,72864350,57,69109647,1442
1442,5:73752015-73759940,309,5,58,CTP11,combo,chr5_73752015_73759940,73752015,73759940,58,70006035,1443
1443,5:74629992-74639302,306,5,59,CTP13,combo,chr5_74629992_74639302,74629992,74639302,59,70884012,1444
1444,5:75142292-75162292,Pdgfra,5,60,CTP12tss,unique,chr5_75142292_75162292,75142292,75162292,60,71396312,1445
1445,5:75658674-75669490,307,5,61,CTP13,combo,chr5_75658674_75669490,75658674,75669490,61,71912694,1446
1446,5:76247412-76258069,310,5,62,CTP11,combo,chr5_76247412_76258069,76247412,76258069,62,72501432,1447
1447,5:77374461-77384529,308,5,63,CTP13,combo,chr5_77374461_77384529,77374461,77384529,63,73628481,1448
1448,5:78747029-78758809,311,5,64,CTP11,combo,chr5_78747029_78758809,78747029,78758809,64,75001049,1449
1449,5:81248411-81259943,312,5,65,CTP11,combo,chr5_81248411_81259943,81248411,81259943,65,77502431,1450
1450,5:83741081-83759732,313,5,66,CTP11,combo,chr5_83741081_83759732,83741081,83759732,66,79995101,1451
1451,5:86247743-86259919,314,5,67,CTP11,combo,chr5_86247743_86259919,86247743,86259919,67,82501763,1452
1452,5:88581447-88591433,309,5,68,CTP13,combo,chr5_88581447_88591433,88581447,88591433,68,84835467,1453
1453,5:88748188-88759997,315,5,69,CTP11,combo,chr5_88748188_88759997,88748188,88759997,69,85002208,1454
1454,5:91246615-91259796,316,5,70,CTP11,combo,chr5_91246615_91259796,91246615,91259796,70,87500635,1455
1455,5:91595626-91603911,310,5,71,CTP13,combo,chr5_91595626_91603911,91595626,91603911,71,87849646,1456
1456,5:92372535-92384810,311,5,72,CTP13,combo,chr5_92372535_92384810,92372535,92384810,72,88626555,1457
1457,5:96251100-96259983,318,5,73,CTP11,combo,chr5_96251100_96259983,96251100,96259983,73,92505120,1458
1458,5:98746556-98759940,319,5,74,CTP11,combo,chr5_98746556_98759940,98746556,98759940,74,95000576,1459
1459,5:101245775-101255639,320,5,75,CTP11,combo,chr5_101245775_101255639,101245775,101255639,75,97499795,1460
1460,5:103752604-103759898,321,5,76,CTP11,combo,chr5_103752604_103759898,103752604,103759898,76,100006624,1461
1461,5:104326196-104336793,312,5,77,CTP13,combo,chr5_104326196_104336793,104326196,104336793,77,100580216,1462
1462,5:106246812-106259968,322,5,78,CTP11,combo,chr5_106246812_106259968,106246812,106259968,78,102500832,1463
1463,5:106801333-106811576,313,5,79,CTP13,combo,chr5_106801333_106811576,106801333,106811576,79,103055353,1464
